"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2019","2641","Texas Tech","Big 12","","6.5","12","4","8","0","9","2","7","0","6","3","3","0","6","1","5","0"
"2019","2829","Simon Fraser","Great Northwest","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","2309","Kent State","Mid-American","East","5.5","13","7","6","0","8","5","3","0","5","4","1","0","7","2","5","0"
"2019","309","Louisiana","Sun Belt","East","10.8","14","11","3","0","9","7","2","0","6","5","1","0","6","5","1","0"
"2019","62","Hawai'i","Mountain West","West","8.2","15","10","5","0","9","5","4","0","8","6","2","0","6","3","3","0"
"2019","163","Princeton","Ivy","","0","10","8","2","0","7","5","2","0","5","4","1","0","5","4","1","0"
"2019","221","Pittsburgh","ACC","Coastal","7.3","13","8","5","0","8","4","4","0","7","4","3","0","5","3","2","0"
"2019","311","Maine","CAA","","0.1","12","6","6","0","8","4","4","0","5","3","2","0","7","3","4","0"
"2019","330","Virginia St","CIAA","Northern","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","213","Penn State","Big Ten","East","9.9","13","11","2","0","9","7","2","0","7","7","0","0","5","3","2","0"
"2019","43","Yale","Ivy","","0","10","9","1","0","7","6","1","0","6","6","0","0","4","3","1","0"
"2019","2509","Purdue","Big Ten","West","4.4","12","4","8","0","9","3","6","0","7","3","4","0","5","1","4","0"
"2019","2655","Tulane","American Athletic","West","7.3","13","7","6","0","8","3","5","0","6","5","1","0","6","1","5","0"
"2019","222","Villanova","CAA","","0","13","9","4","0","8","5","3","0","6","5","1","0","7","4","3","0"
"2019","2393","Middle Tennessee","Conference USA","East","5.4","12","4","8","0","8","3","5","0","6","4","2","0","6","0","6","0"
"2019","2287","Illinois State","MVFC","","0","15","10","5","0","9","5","4","0","6","4","2","0","9","6","3","0"
"2019","2745","Wisconsin-Whitewater","Wisconsin","","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","171","Columbia","Ivy","","0","10","3","7","0","7","2","5","0","5","2","3","0","5","1","4","0"
"2019","2504","Prairie View A&M","SWAC","West","0","11","6","5","0","7","4","3","0","6","4","2","0","5","2","3","0"
"2019","251","Texas","Big 12","","7.7","13","8","5","0","9","5","4","0","6","5","1","0","4","1","3","0"
"2019","2453","North Alabama","Big South","","0","11","4","7","0","7","3","4","0","5","3","2","0","6","1","5","0"
"2019","2320","Lamar","Southland","","0","12","4","8","0","9","2","7","0","6","3","3","0","6","1","5","0"
"2019","322","Lafayette","Patriot","","0","12","4","8","0","6","4","2","0","5","2","3","0","7","2","5","0"
"2019","328","Utah State","Mountain West","Mountain","5.7","13","7","6","0","8","6","2","0","6","4","2","0","6","3","3","0"
"2019","2703","Western New Mexico","Lone Star","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","326","Texas State","Sun Belt","East","2.8","12","3","9","0","8","2","6","0","6","3","3","0","6","0","6","0"
"2019","2627","Tarleton State","Lone Star","","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2019","2199","Eastern Michigan","Mid-American","West","6","13","6","7","0","8","3","5","0","5","2","3","0","7","4","3","0"
"2019","2132","Cincinnati","American Athletic","East","9.1","14","11","3","0","9","7","2","0","6","6","0","0","7","4","3","0"
"2019","2729","William & Mary","CAA","","0","12","5","7","0","8","3","5","0","6","3","3","0","6","2","4","0"
"2019","333","Alabama","SEC","West","11.4","13","11","2","0","8","6","2","0","7","6","1","0","4","3","1","0"
"2019","248","Houston","American Athletic","West","3.4","12","4","8","0","8","2","6","0","5","1","4","0","6","3","3","0"
"2019","2083","Bucknell","Patriot","","0","11","3","8","0","6","3","3","0","5","2","3","0","5","1","4","0"
"2019","2247","Georgia State","Sun Belt","West","6.4","13","7","6","0","8","4","4","0","6","5","1","0","6","2","4","0"
"2019","113","Massachusetts","FBS Independents","","1","12","1","11","0","0","0","0","0","6","1","5","0","6","0","6","0"
"2019","2630","UT Martin","OVC","","0","12","7","5","0","8","6","2","0","5","5","0","0","7","2","5","0"
"2019","2674","Valparaiso","Pioneer","","0","12","1","11","0","8","1","7","0","6","1","5","0","6","0","6","0"
"2019","2653","Troy","Sun Belt","East","6.5","12","5","7","0","8","3","5","0","6","3","3","0","6","2","4","0"
"2019","2579","South Carolina","SEC","East","4.3","12","4","8","0","8","3","5","0","7","3","4","0","4","1","3","0"
"2019","21","San Diego State","Mountain West","West","8.6","13","10","3","0","8","5","3","0","6","4","2","0","6","5","1","0"
"2019","2115","Central Connecticut","NEC","","0.4","13","11","2","0","7","7","0","0","5","5","0","0","8","6","2","0"
"2019","2633","Tennessee","SEC","East","7.6","13","8","5","0","8","5","3","0","8","5","3","0","4","2","2","0"
"2019","13","Cal Poly","Big Sky","","0","11","3","8","0","8","2","6","0","5","1","4","0","6","2","4","0"
"2019","2119","Central State (OH)","SIAC","West","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","2545","SE Louisiana","Southland","","0","13","8","5","0","9","6","3","0","6","4","2","0","7","4","3","0"
"2019","61","Georgia","SEC","East","11.5","14","12","2","0","9","7","2","0","7","6","1","0","4","4","0","0"
"2019","108","Harvard","Ivy","","0","10","4","6","0","7","2","5","0","5","3","2","0","5","1","4","0"
"2019","36","Colorado State","Mountain West","Mountain","5.3","12","4","8","0","8","3","5","0","6","2","4","0","5","2","3","0"
"2019","79","Southern Illinois","MVFC","","1","12","7","5","0","8","5","3","0","5","3","2","0","7","4","3","0"
"2019","2364","Minnesota State Mankato","Northern Sun","South","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","41","UConn","American Athletic","East","2.7","12","2","10","0","8","0","8","0","6","1","5","0","6","1","5","0"
"2019","235","Memphis","American Athletic","West","9.8","14","12","2","0","9","8","1","0","7","7","0","0","6","5","1","0"
"2019","2751","Wyoming","Mountain West","Mountain","7.2","13","8","5","0","8","4","4","0","6","6","0","0","6","1","5","0"
"2019","47","Howard","MEAC","","0","12","2","10","0","8","2","6","0","5","1","4","0","7","1","6","0"
"2019","2329","Lehigh","Patriot","","0","11","4","7","0","6","3","3","0","5","2","3","0","6","2","4","0"
"2019","278","Fresno State","Mountain West","West","6.4","12","4","8","0","8","2","6","0","6","2","4","0","6","2","4","0"
"2019","2426","Navy","American Athletic","West","11.1","13","11","2","0","8","7","1","0","6","6","0","0","5","3","2","0"
"2019","276","Marshall","Conference USA","East","6.3","13","8","5","0","8","6","2","0","7","6","1","0","5","2","3","0"
"2019","2702","Western New England","Commonwealth Coast","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","2433","UL Monroe","Sun Belt","East","5.7","12","5","7","0","8","4","4","0","6","4","2","0","6","1","5","0"
"2019","2277","Houston Christian","Southland","","0.5","12","5","7","0","8","2","6","0","6","4","2","0","6","1","5","0"
"2019","2916","Incarnate Word","Southland","","0","12","5","7","0","9","4","5","0","6","3","3","0","6","2","4","0"
"2019","66","Iowa State","Big 12","","9.4","13","7","6","0","9","5","4","0","7","5","2","0","5","2","3","0"
"2019","294","Jacksonville","Pioneer","","0","12","3","9","0","8","1","7","0","5","1","4","0","6","2","4","0"
"2019","2546","Southeast Missouri State","OVC","","0","13","9","4","0","8","7","1","0","6","5","1","0","6","3","3","0"
"2019","120","Maryland","Big Ten","East","3.3","12","3","9","0","9","1","8","0","6","2","4","0","6","1","5","0"
"2019","2654","Truman State","Great Lakes","","0","2","2","0","0","0","0","0","0","1","1","0","0","1","1","0","0"
"2019","2448","North Carolina A&T","MEAC","","0","12","9","3","0","8","6","2","0","5","5","0","0","6","3","3","0"
"2019","2005","Air Force","Mountain West","Mountain","10.9","13","11","2","0","8","7","1","0","6","6","0","0","6","4","2","0"
"2019","84","Indiana","Big Ten","East","8.1","13","8","5","0","9","5","4","0","6","4","2","0","5","3","2","0"
"2019","2065","Bethune-Cookman","MEAC","","0","11","7","4","0","8","5","3","0","3","2","1","0","7","4","3","0"
"2019","119","Towson","CAA","","0","12","7","5","0","8","4","4","0","6","3","3","0","6","4","2","0"
"2019","98","Western Kentucky","Conference USA","East","8.4","13","9","4","0","8","6","2","0","6","4","2","0","5","4","1","0"
"2019","2619","Stony Brook","CAA","","0","12","5","7","0","8","2","6","0","7","3","4","0","5","2","3","0"
"2019","2535","Samford","Southern","","0","12","5","7","0","8","4","4","0","5","3","2","0","6","2","4","0"
"2019","2207","Elizabeth City State","CIAA","Northern","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","2","0"
"2019","2643","The Citadel","Southern","","0.6","12","6","6","0","8","4","4","0","6","3","3","0","6","3","3","0"
"2019","2368","Marist","Pioneer","","0","11","4","7","0","8","4","4","0","6","2","4","0","5","2","3","0"
"2019","2305","Kansas","Big 12","","3.9","12","3","9","0","9","1","8","0","7","2","5","0","5","1","4","0"
"2019","2569","South Carolina State","MEAC","","0","11","8","3","0","8","6","2","0","6","4","2","0","5","4","1","0"
"2019","2210","Elon","CAA","","0","11","5","6","0","8","4","4","0","5","2","3","0","6","3","3","0"
"2019","2635","Tennessee Tech","OVC","","0","12","6","6","0","8","3","5","0","6","3","3","0","6","3","3","0"
"2019","225","Brown","Ivy","","0","10","2","8","0","7","1","6","0","5","0","5","0","5","2","3","0"
"2019","2169","Delaware State","MEAC","","0","12","2","10","0","8","1","7","0","7","2","5","0","5","0","5","0"
"2019","127","Michigan State","Big Ten","East","8.3","13","7","6","0","9","4","5","0","7","4","3","0","5","2","3","0"
"2019","150","Duke","ACC","Coastal","5.1","12","5","7","0","8","3","5","0","6","3","3","0","5","2","3","0"
"2019","70","Idaho","Big Sky","","0.3","12","5","7","0","9","4","5","0","6","4","2","0","6","1","5","0"
"2019","2636","UTSA","Conference USA","West","3.6","12","4","8","0","8","3","5","0","6","2","4","0","6","2","4","0"
"2019","245","Texas A&M","SEC","West","8","13","8","5","0","8","4","4","0","7","5","2","0","4","1","3","0"
"2019","152","NC State","ACC","Atlantic","4.2","12","4","8","0","8","1","7","0","7","4","3","0","5","0","5","0"
"2019","2754","Youngstown State","MVFC","","0","12","6","6","0","8","2","6","0","7","5","2","0","4","0","4","0"
"2019","110242","West Florida","Gulf South","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","151","East Carolina","American Athletic","East","3.5","12","4","8","0","8","1","7","0","6","2","4","0","6","2","4","0"
"2019","2449","North Dakota State","MVFC","","0","16","16","0","0","9","9","0","0","10","10","0","0","5","5","0","0"
"2019","2638","UTEP","Conference USA","West","1.7","12","1","11","0","8","0","8","0","6","1","5","0","6","0","6","0"
"2019","55","Jacksonville State","OVC","","0","12","6","6","0","8","3","5","0","7","5","2","0","5","1","4","0"
"2019","2046","Austin Peay","OVC","","0","15","11","4","0","8","7","1","0","7","6","1","0","8","5","3","0"
"2019","2198","Eastern Kentucky","OVC","","0","12","7","5","0","8","5","3","0","5","3","2","0","7","4","3","0"
"2019","2440","Nevada","Mountain West","West","6.3","13","7","6","0","8","4","4","0","6","4","2","0","6","3","3","0"
"2019","2369","Mars Hill","South Atlantic","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","2026","App State","Sun Belt","West","10.6","14","13","1","0","9","8","1","0","7","6","1","0","6","6","0","0"
"2019","202","Tulsa","American Athletic","West","6","12","4","8","0","8","2","6","0","6","2","4","0","6","2","4","0"
"2019","164","Rutgers","Big Ten","East","1.7","12","2","10","0","9","0","9","0","7","2","5","0","5","0","5","0"
"2019","96","Kentucky","SEC","East","8.1","13","8","5","0","8","3","5","0","8","6","2","0","4","1","3","0"
"2019","58","South Florida","American Athletic","East","5.1","12","4","8","0","8","2","6","0","7","2","5","0","5","2","3","0"
"2019","2401","Mississippi College","Gulf South","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","455","West Virginia Wesleyan","Mountain East","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","2306","Kansas State","Big 12","","6.4","13","8","5","0","9","5","4","0","7","5","2","0","5","3","2","0"
"2019","2232","Fort Valley State","SIAC","East","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","50","Florida A&M","MEAC","","0","11","9","2","0","8","7","1","0","6","6","0","0","4","3","1","0"
"2019","68","Boise State","Mountain West","Mountain","10.1","14","12","2","0","9","9","0","0","7","7","0","0","6","5","1","0"
"2019","6","South Alabama","Sun Belt","East","2.9","12","2","10","0","8","1","7","0","6","2","4","0","6","0","6","0"
"2019","2402","Missouri S&T","Great Lakes","","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2019","236","Chattanooga","Southern","","0","12","6","6","0","8","5","3","0","6","4","2","0","6","2","4","0"
"2019","2226","Florida Atlantic","Conference USA","East","11.2","14","11","3","0","9","8","1","0","8","6","2","0","6","5","1","0"
"2019","77","Northwestern","Big Ten","West","4.7","12","3","9","0","9","1","8","0","7","2","5","0","5","1","4","0"
"2019","2428","North Carolina Central","MEAC","","0","12","4","8","0","8","3","5","0","5","2","3","0","7","2","5","0"
"2019","344","Mississippi State","SEC","West","6.3","13","6","7","0","8","3","5","0","7","4","3","0","4","1","3","0"
"2019","302","UC Davis","Big Sky","","0","12","5","7","0","7","3","4","0","5","2","3","0","7","3","4","0"
"2019","2458","Northern Colorado","Big Sky","","0","12","2","10","0","8","2","6","0","5","1","4","0","7","1","6","0"
"2019","2120","Central Washington","Great Northwest","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","2439","UNLV","Mountain West","West","4.8","12","4","8","0","8","2","6","0","6","2","4","0","6","2","4","0"
"2019","2097","Campbell","Big South","","0","11","6","5","0","7","3","4","0","6","4","2","0","5","2","3","0"
"2019","2542","Savannah St","SIAC","East","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","2","0"
"2019","2405","Monmouth","Big South","","0","14","11","3","0","7","7","0","0","7","7","0","0","7","4","3","0"
"2019","331","Eastern Washington","Big Sky","","0","12","7","5","0","8","5","3","0","5","5","0","0","7","2","5","0"
"2019","2197","Eastern Illinois","OVC","","0","12","1","11","0","8","1","7","0","5","0","5","0","7","1","6","0"
"2019","349","Army","FBS Independents","","6.2","13","5","8","0","0","0","0","0","6","4","2","0","6","1","5","0"
"2019","2084","Buffalo","Mid-American","East","9.4","13","8","5","0","8","5","3","0","6","5","1","0","6","2","4","0"
"2019","193","Miami (OH)","Mid-American","East","5.8","14","8","6","0","9","7","2","0","5","5","0","0","7","2","5","0"
"2019","2447","Nicholls","Southland","","0","14","9","5","0","9","7","2","0","6","5","1","0","8","4","4","0"
"2019","46","Georgetown","Patriot","","0","11","5","6","0","6","1","5","0","5","3","2","0","6","2","4","0"
"2019","2188","East Stroudsburg University","Pennsylvania State Athletic","Eastern","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2019","2000","Abilene Christian","Southland","","0","12","5","7","0","9","4","5","0","6","4","2","0","6","1","5","0"
"2019","194","Ohio State","Big Ten","East","13.3","14","13","1","0","10","10","0","0","7","7","0","0","5","5","0","0"
"2019","218","Temple","American Athletic","East","8.1","13","8","5","0","8","5","3","0","7","6","1","0","5","2","3","0"
"2019","2711","Western Michigan","Mid-American","West","6.6","13","7","6","0","8","5","3","0","6","6","0","0","6","1","5","0"
"2019","2400","Mississippi Valley State","SWAC","East","0","11","2","9","0","7","1","6","0","6","2","4","0","5","0","5","0"
"2019","2707","West Virginia State","Mountain East","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","2117","Central Michigan","Mid-American","West","8.1","14","8","6","0","9","6","3","0","6","6","0","0","6","2","4","0"
"2019","239","Baylor","Big 12","","9.9","14","11","3","0","10","8","2","0","7","6","1","0","5","5","0","0"
"2019","256","James Madison","CAA","","0.2","16","14","2","0","8","8","0","0","9","9","0","0","6","5","1","0"
"2019","264","Washington","Pac-12","North","8","13","8","5","0","9","4","5","0","7","4","3","0","5","3","2","0"
"2019","155","North Dakota","FCS Independents","","0","12","7","5","0","0","0","0","0","6","6","0","0","6","1","5","0"
"2019","25","California","Pac-12","North","7.8","13","8","5","0","9","4","5","0","6","3","3","0","6","4","2","0"
"2019","2460","Northern Iowa","MVFC","","0","15","10","5","0","9","7","2","0","7","7","0","0","8","3","5","0"
"2019","2523","Robert Morris","NEC","","0","12","7","5","0","7","6","1","0","6","4","2","0","6","3","3","0"
"2019","2032","Arkansas State","Sun Belt","East","6.7","13","8","5","0","8","5","3","0","6","4","2","0","6","3","3","0"
"2019","2050","Ball State","Mid-American","West","5.1","12","5","7","0","8","4","4","0","6","3","3","0","5","2","3","0"
"2019","2464","Northern Arizona","Big Sky","","0","12","4","8","0","8","2","6","0","6","4","2","0","6","0","6","0"
"2019","2598","St. Francis (PA)","NEC","","0","12","6","6","0","7","3","4","0","5","2","3","0","7","4","3","0"
"2019","2824","Oklahoma Panhandle St","Independent DII","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","166","New Mexico State","FBS Independents","","3.1","12","2","10","0","0","0","0","0","5","2","3","0","7","0","7","0"
"2019","254","Utah","Pac-12","South","11.2","14","11","3","0","10","8","2","0","7","7","0","0","5","4","1","0"
"2019","238","Vanderbilt","SEC","East","2.5","12","3","9","0","8","1","7","0","7","3","4","0","5","0","5","0"
"2019","301","San Diego","Pioneer","","0","12","9","3","0","8","8","0","0","6","5","1","0","5","3","2","0"
"2019","147","Montana State","Big Sky","","0","15","11","4","0","7","6","1","0","8","7","1","0","7","4","3","0"
"2019","2029","Arkansas-Pine Bluff","SWAC","West","0","11","6","5","0","7","3","4","0","6","4","2","0","5","2","3","0"
"2019","2241","Gardner-Webb","Big South","","0","12","3","9","0","7","1","6","0","5","2","3","0","7","1","6","0"
"2019","2459","Northern Illinois","Mid-American","West","5.5","12","5","7","0","8","4","4","0","5","3","2","0","7","2","5","0"
"2019","97","Louisville","ACC","Atlantic","7.1","13","8","5","0","8","5","3","0","6","4","2","0","5","2","3","0"
"2019","2116","UCF","American Athletic","East","9.6","13","10","3","0","8","6","2","0","6","6","0","0","6","3","3","0"
"2019","2335","Liberty","FBS Independents","","8.3","13","8","5","0","0","0","0","0","6","5","1","0","6","2","4","0"
"2019","112334","Franklin Pierce","Northeast 10","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","2682","Walsh","Great Midwest Athletic","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","2395","Midwestern State","Lone Star","","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2019","2127","Charleston Southern","Big South","","0","12","6","6","0","7","5","2","0","5","3","2","0","7","3","4","0"
"2019","2181","Drake","Pioneer","","0","11","6","5","0","8","6","2","0","5","3","2","0","6","3","3","0"
"2019","2657","Tuskegee","SIAC","West","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","197","Oklahoma State","Big 12","","6.2","13","8","5","0","9","5","4","0","6","4","2","0","6","4","2","0"
"2019","60","Morehouse College","SIAC","East","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","2429","Charlotte","Conference USA","East","7.5","13","7","6","0","8","5","3","0","6","5","1","0","6","2","4","0"
"2019","2502","Portland State","Big Sky","","0","12","5","7","0","8","3","5","0","6","4","2","0","6","1","5","0"
"2019","227","Rhode Island","CAA","","0","12","2","10","0","8","0","8","0","5","1","4","0","7","1","6","0"
"2019","2377","McNeese","Southland","","0","12","7","5","0","9","5","4","0","6","5","1","0","6","2","4","0"
"2019","257","Richmond","CAA","","0","12","5","7","0","8","4","4","0","6","3","3","0","6","2","4","0"
"2019","2640","Texas Southern","SWAC","West","0","11","0","11","0","7","0","7","0","4","0","4","0","7","0","7","0"
"2019","2450","Norfolk State","MEAC","","0","12","5","7","0","8","4","4","0","5","2","3","0","7","3","4","0"
"2019","2110","Central Arkansas","Southland","","0.9","13","9","4","0","9","7","2","0","6","4","2","0","7","5","2","0"
"2019","172","Cornell","Ivy","","0","10","4","6","0","7","3","4","0","5","2","3","0","5","2","3","0"
"2019","5","UAB","Conference USA","West","9.1","14","9","5","0","9","6","3","0","6","6","0","0","7","3","4","0"
"2019","324","Coastal Carolina","Sun Belt","West","5.2","12","5","7","0","8","2","6","0","6","3","3","0","6","2","4","0"
"2019","154","Wake Forest","ACC","Atlantic","8.4","13","8","5","0","8","4","4","0","7","6","1","0","5","2","3","0"
"2019","2551","Shaw","CIAA","Southern","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","282","Indiana State","MVFC","","0","12","5","7","0","8","3","5","0","7","4","3","0","5","1","4","0"
"2019","2560","Shorter","Gulf South","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2019","2261","Hampton","Big South","","0","12","5","7","0","7","2","5","0","6","4","2","0","6","1","5","0"
"2019","2323","Lane College","SIAC","West","0","2","0","2","0","0","0","0","0","0","0","0","0","2","0","2","0"
