"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2023","149","Montana","Big Sky","","10.7","15","13","2","0","8","7","1","0","9","9","0","0","5","4","1","0"
"2023","110438","Dean College","ECFC","","0","10","2","8","0","4","1","3","0","5","1","4","0","5","1","4","0"
"2023","2362","Manchester","Heartland","","0","10","1","9","0","7","1","6","0","6","1","5","0","4","0","4","0"
"2023","2532","Salisbury","New Jersey","","0","10","6","4","0","6","4","2","0","4","2","2","0","6","4","2","0"
"2023","2969","Misericordia","Mid Atlantic","","0","10","4","6","0","9","4","5","0","6","3","3","0","4","1","3","0"
"2023","272","Wisconsin-Platteville","Wisconsin","","0","10","6","4","0","7","4","3","0","5","3","2","0","5","3","2","0"
"2023","2400","Mississippi Valley State","SWAC","East","2.4","11","1","10","0","8","1","7","0","4","1","3","0","5","0","5","0"
"2023","2047","Averett","Old Dominion","","0","10","5","5","0","7","2","5","0","5","2","3","0","5","3","2","0"
"2023","268","Lawrence University","Midwest","","0","10","0","10","0","9","0","9","0","5","0","5","0","5","0","5","0"
"2023","427","Ohio Northern","Ohio","","0","10","4","6","0","9","4","5","0","5","2","3","0","5","2","3","0"
"2023","2369","Mars Hill","South Atlantic","","0","10","8","2","0","10","8","2","0","5","5","0","0","5","3","2","0"
"2023","2168","Dayton","Pioneer","","2.4","11","4","7","0","8","2","6","0","6","3","3","0","5","1","4","0"
"2023","2805","Clark Atlanta","SIAC","East","0","10","0","10","0","9","0","9","0","4","0","4","0","6","0","6","0"
"2023","101","Eureka College","NACC","","0","10","4","6","0","8","2","6","0","5","3","2","0","5","1","4","0"
"2023","2364","Minnesota State Mankato","Northern Sun","South","0","12","9","3","0","11","8","3","0","6","5","1","0","6","4","2","0"
"2023","2633","Tennessee","SEC","East","8.8","13","9","4","0","8","4","4","0","7","6","1","0","4","1","3","0"
"2023","130","Michigan","Big Ten","East","14.1","15","15","0","0","10","10","0","0","7","7","0","0","5","5","0","0"
"2023","3101","Utah Tech","UAC","","2","11","2","9","0","6","1","5","0","4","1","3","0","7","1","6","0"
"2023","2714","Western Colorado","Rocky Mountain","","0","12","10","2","0","9","8","1","0","8","7","1","0","4","3","1","0"
"2023","2368","Marist","Pioneer","","3","11","4","7","0","8","4","4","0","5","2","3","0","6","2","4","0"
"2023","2011","Alabama State","SWAC","East","6.4","11","7","4","0","9","6","3","0","5","3","2","0","4","2","2","0"
"2023","2822","North Greenville","Gulf South","","0.1","10","5","5","0","8","4","4","0","4","3","1","0","6","2","4","0"
"2023","2210","Elon","CAA","","5.8","11","6","5","0","8","6","2","0","5","4","1","0","6","2","4","0"
"2023","2277","Houston Christian","Southland","","5","11","6","5","0","7","4","3","0","5","3","2","0","6","3","3","0"
"2023","110243","UT Permian Basin","Lone Star","","0","12","10","2","0","8","8","0","0","7","6","1","0","5","4","1","0"
"2023","190","Defiance College","Heartland","","0","10","4","6","0","7","3","4","0","5","0","5","0","5","4","1","0"
"2023","509","Crown College","Upper Midwest","","0","9","1","8","0","5","1","4","0","4","1","3","0","5","0","5","0"
"2023","74","Millikin","CCIW","","0","10","0","10","0","9","0","9","0","5","0","5","0","5","0","5","0"
"2023","366","Ferrum","Old Dominion","","0","10","3","7","0","7","1","6","0","5","3","2","0","5","0","5","0"
"2023","254","Utah","Pac-12","","8.7","13","8","5","0","9","5","4","0","7","6","1","0","5","2","3","0"
"2023","2546","Southeast Missouri State","Big South-OVC","","5.2","11","4","7","0","6","3","3","0","4","2","2","0","7","2","5","0"
"2023","2148","Concord University","Mountain East","","0","11","1","10","0","10","1","9","0","6","1","5","0","5","0","5","0"
"2023","2395","Midwestern State","Lone Star","","0","10","4","6","0","8","3","5","0","6","3","3","0","4","1","3","0"
"2023","2627","Tarleton State","UAC","","6.8","11","8","3","0","6","4","2","0","5","4","1","0","6","4","2","0"
"2023","2579","South Carolina","SEC","East","5.6","12","5","7","0","8","3","5","0","7","5","2","0","4","0","4","0"
"2023","17","Claremont-Mudd-Scripps College","So. Cal.","","0","10","8","2","0","8","6","2","0","5","4","1","0","5","4","1","0"
"2023","24","Stanford","Pac-12","","2.6","12","3","9","0","9","2","7","0","7","0","7","0","5","3","2","0"
"2023","2927","Southwestern Oklahoma State","Great American","","0","11","0","11","0","11","0","11","0","5","0","5","0","6","0","6","0"
"2023","3162","Alfred State","ECFC","","0","11","6","5","0","4","3","1","0","5","4","1","0","6","2","4","0"
"2023","2032","Arkansas State","Sun Belt","West","5.6","13","6","7","0","8","4","4","0","6","4","2","0","6","2","4","0"
"2023","2723","Wisconsin-River Falls","Wisconsin","","0","10","7","3","0","7","4","3","0","4","2","2","0","6","5","1","0"
"2023","2106","Carthage","CCIW","","0","10","3","7","0","9","3","6","0","6","2","4","0","4","1","3","0"
"2023","56","Stetson","Pioneer","","0.6","11","3","8","0","8","1","7","0","6","2","4","0","5","1","4","0"
"2023","359","Otterbein","Ohio","","0","10","0","10","0","9","0","9","0","5","0","5","0","5","0","5","0"
"2023","236","Chattanooga","Southern","","8.4","13","8","5","0","9","6","3","0","5","3","2","0","8","5","3","0"
"2023","2292","Indianapolis","Great Lakes","","0","11","9","2","0","6","5","1","0","5","4","1","0","6","5","1","0"
"2023","2274","Hiram College","North Coast","","0","10","1","9","0","8","1","7","0","5","1","4","0","5","0","5","0"
"2023","110","Mass Maritime","MSCAC","","0","10","2","8","0","8","2","6","0","5","2","3","0","5","0","5","0"
"2023","2644","Thiel","Presidents'","","0","10","3","7","0","10","3","7","0","5","2","3","0","5","1","4","0"
"2023","417","Gallaudet","ECFC","","0","9","4","5","0","4","3","1","0","4","3","1","0","5","1","4","0"
"2023","2191","East Central (OK)","Great American","","0","11","3","8","0","11","3","8","0","5","0","5","0","6","3","3","0"
"2023","225","Brown","Ivy","","3.1","10","5","5","0","7","3","4","0","5","2","3","0","5","3","2","0"
"2023","340","Bowdoin","NESCAC","","0","9","4","5","0","9","4","5","0","5","2","3","0","4","2","2","0"
"2023","263","Loras College","American Rivers","","0","10","5","5","0","8","4","4","0","5","3","2","0","4","1","3","0"
"2023","333","Alabama","SEC","West","11.3","14","12","2","0","9","9","0","0","7","6","1","0","5","5","0","0"
"2023","2523","Robert Morris","Big South-OVC","","2.2","11","4","7","0","6","2","4","0","6","3","3","0","5","1","4","0"
"2023","2023","Anderson (IN)","Heartland","","0","10","0","10","0","7","0","7","0","4","0","4","0","6","0","6","0"
"2023","67","Luther","American Rivers","","0","10","0","10","0","8","0","8","0","6","0","6","0","3","0","3","0"
"2023","2450","Norfolk State","MEAC","","3.1","11","3","8","0","5","1","4","0","4","0","4","0","7","3","4","0"
"2023","2844","Wayne State (NE)","Northern Sun","South","0","11","8","3","0","10","7","3","0","5","4","1","0","6","4","2","0"
"2023","2205","Edinboro University","Pennsylvania State Athletic","Western","0","11","3","8","0","10","3","7","0","5","1","4","0","6","2","4","0"
"2023","2486","Pacific Lutheran","Northwest","","0","10","5","5","0","7","4","3","0","5","3","2","0","5","2","3","0"
"2023","154","Wake Forest","ACC","Atlantic","4.2","12","4","8","0","8","1","7","0","6","3","3","0","6","1","5","0"
"2023","2837","East Texas A&M","Southland","","2.3","11","2","9","0","7","2","5","0","4","1","3","0","7","1","6","0"
"2023","2151","Concordia University Chicago","NACC","","0","10","1","9","0","8","1","7","0","5","1","4","0","5","0","5","0"
"2023","2184","Duquesne","NEC","","6.8","12","7","5","0","7","6","1","0","4","3","1","0","8","4","4","0"
"2023","77","Northwestern","Big Ten","West","4.9","13","8","5","0","9","5","4","0","6","5","1","0","5","2","3","0"
"2023","2315","Kutztown University","Pennsylvania State Athletic","Eastern","0","15","12","3","0","11","10","1","0","6","6","0","0","9","6","3","0"
"2023","57","Florida","SEC","East","5.9","12","5","7","0","8","3","5","0","6","4","2","0","5","1","4","0"
"2023","2323","Lane College","SIAC","West","0","10","2","8","0","8","2","6","0","5","1","4","0","5","1","4","0"
"2023","2583","Southern Connecticut State","Northeast 10","","0","10","4","6","0","8","3","5","0","4","1","3","0","4","2","2","0"
"2023","611","Seton Hill","Pennsylvania State Athletic","Western","0","11","6","5","0","10","6","4","0","5","3","2","0","6","3","3","0"
"2023","2725","Widener","Mid Atlantic","","0","10","7","3","0","9","6","3","0","6","5","1","0","4","2","2","0"
"2023","2460","Northern Iowa","MVFC","","4.6","11","6","5","0","8","5","3","0","5","3","2","0","6","3","3","0"
"2023","311","Maine","CAA","","2.2","11","2","9","0","8","1","7","0","5","2","3","0","6","0","6","0"
"2023","245","Texas A&M","SEC","West","8.4","13","7","6","0","8","4","4","0","7","6","1","0","4","0","4","0"
"2023","308","Ashland","Great Midwest Athletic","","0","11","8","3","0","8","7","1","0","6","5","1","0","5","3","2","0"
"2023","150","Duke","ACC","Coastal","6.9","13","8","5","0","8","4","4","0","7","6","1","0","5","1","4","0"
"2023","2674","Valparaiso","Pioneer","","2.9","11","3","8","0","8","2","6","0","5","3","2","0","5","0","5","0"
"2023","2731","Williams","NESCAC","","0","9","3","6","0","9","3","6","0","4","1","3","0","5","2","3","0"
"2023","89","Wabash College","North Coast","","0","10","7","3","0","8","6","2","0","4","3","1","0","6","4","2","0"
"2023","2628","TCU","Big 12","","6.2","12","5","7","0","9","3","6","0","7","4","3","0","5","1","4","0"
"2023","2779","St. Lawrence","Liberty League","","0","10","3","7","0","6","1","5","0","5","2","3","0","5","1","4","0"
"2023","2152","Concordia Moorhead","Minnesota","","0","10","5","5","0","8","4","4","0","5","3","2","0","5","2","3","0"
"2023","188","Baldwin Wallace","Ohio","","0","10","6","4","0","9","6","3","0","6","3","3","0","4","3","1","0"
"2023","2046","Austin Peay","UAC","","8.2","12","9","3","0","6","6","0","0","6","5","1","0","6","4","2","0"
"2023","2201","Eastern New Mexico","Lone Star","","0","11","5","6","0","8","2","6","0","5","3","2","0","6","2","4","0"
"2023","2717","Western Carolina","Southern","","6.8","11","7","4","0","8","5","3","0","5","3","2","0","5","4","1","0"
"2023","2233","Franklin","Heartland","","0","10","4","6","0","7","4","3","0","5","2","3","0","5","2","3","0"
"2023","332","Muskingum University","Ohio","","0","10","4","6","0","9","3","6","0","5","2","3","0","5","2","3","0"
"2023","2128","University Of Charleston (WV)","Mountain East","","0","12","10","2","0","9","8","1","0","8","6","2","0","4","4","0","0"
"2023","2900","St. Thomas (MN)","Pioneer","","6.7","11","8","3","0","8","7","1","0","5","5","0","0","6","3","3","0"
"2023","3","Birmingham-Southern","Southern Athletic","","0","10","3","7","0","8","2","6","0","4","1","3","0","5","1","4","0"
"2023","48","Delaware","CAA","","7.2","13","9","4","0","8","6","2","0","7","5","2","0","6","4","2","0"
"2023","452","Endicott College","Commonwealth Coast","","0","11","9","2","0","5","5","0","0","7","5","2","0","3","3","0","0"
"2023","286","North Carolina Wesleyan","USA South","","0","10","4","6","0","7","4","3","0","5","2","3","0","5","2","3","0"
"2023","2733","Wilmington (OH)","Ohio","","0","10","3","7","0","9","2","7","0","5","2","3","0","5","1","4","0"
"2023","398","Wilkes","Landmark Conference","","0","10","4","6","0","1","0","1","0","5","2","3","0","5","2","3","0"
"2023","2617","Stephen F. Austin","UAC","","4.1","11","3","8","0","7","0","7","0","5","2","3","0","6","1","5","0"
"2023","247","Kings College (PA)","Mid Atlantic","","0","10","8","2","0","10","8","2","0","4","4","0","0","6","4","2","0"
"2023","110254","Davenport","GLIAC","","0","10","8","2","0","6","4","2","0","6","5","1","0","4","3","1","0"
"2023","2816","McKendree","Great Lakes","","0","10","5","5","0","6","4","2","0","4","2","2","0","6","3","3","0"
"2023","2641","Texas Tech","Big 12","","6","13","7","6","0","9","5","4","0","6","4","2","0","6","2","4","0"
"2023","2336","Limestone","South Atlantic","","0","12","8","4","0","9","8","1","0","6","4","2","0","6","4","2","0"
"2023","323","Moravian","Landmark Conference","","0","10","4","6","0","3","2","1","0","5","2","3","0","5","2","3","0"
"2023","2781","Brockport","Empire 8","","0","10","8","2","0","6","5","1","0","4","4","0","0","6","4","2","0"
"2023","13","Cal Poly","Big Sky","","1.3","11","3","8","0","8","1","7","0","6","3","3","0","5","0","5","0"
"2023","433","Westminster College (MO)","Upper Midwest","","0","9","1","8","0","6","1","5","0","5","1","4","0","3","0","3","0"
"2023","155","North Dakota","MVFC","","5.3","12","7","5","0","8","5","3","0","7","6","1","0","5","1","4","0"
"2023","49","Dubuque","American Rivers","","0","10","5","5","0","8","5","3","0","6","3","3","0","4","2","2","0"
"2023","122774","Keystone","Landmark Conference","","0","10","2","8","0","3","0","3","0","5","1","4","0","5","1","4","0"
"2023","2676","Virginia Union","CIAA","Northern","0","12","10","2","0","9","8","1","0","4","3","1","0","7","6","1","0"
"2023","2886","Northwood (MI)","Great Midwest Athletic","","0","11","5","6","0","8","4","4","0","6","3","3","0","5","2","3","0"
"2023","2466","Northwestern State","Southland","","0.5","9","0","9","0","5","0","5","0","5","0","5","0","4","0","4","0"
"2023","183","Syracuse","ACC","Atlantic","6.1","13","6","7","0","8","2","6","0","6","4","2","0","5","1","4","0"
"2023","131","Wayne State (MI)","GLIAC","","0","11","3","8","0","6","2","4","0","6","2","4","0","5","1","4","0"
"2023","2685","Wartburg","American Rivers","","0","14","13","1","0","8","8","0","0","8","8","0","0","5","4","1","0"
"2023","2422","Muhlenberg","Centennial","","0","10","9","1","0","6","5","1","0","5","4","1","0","5","5","0","0"
"2023","348","Hamilton","NESCAC","","0","9","3","6","0","9","3","6","0","5","1","4","0","4","2","2","0"
"2023","2830","St. Anselm","Northeast 10","","0","10","6","4","0","7","5","2","0","6","4","2","0","4","2","2","0"
"2023","2638","UTEP","Conference USA","","4.7","12","3","9","0","8","2","6","0","6","1","5","0","6","2","4","0"
"2023","330","Virginia St","CIAA","Northern","0.9","10","8","2","0","7","5","2","0","5","4","1","0","5","4","1","0"
"2023","151","East Carolina","American Athletic","","3.5","12","2","10","0","8","1","7","0","6","1","5","0","6","1","5","0"
"2023","2828","Shenandoah","Old Dominion","","0","10","5","5","0","7","3","4","0","6","3","3","0","4","2","2","0"
"2023","2257","Greenville","Upper Midwest","","0","10","5","5","0","5","2","3","0","6","2","4","0","4","3","1","0"
"2023","124180","Bluefield State","Independent DII","","0","10","1","9","0","0","0","0","0","5","0","5","0","5","1","4","0"
"2023","425","Northern State","Northern Sun","North","0","11","5","6","0","10","4","6","0","4","2","2","0","6","2","4","0"
"2023","219","Pennsylvania","Ivy","","6.3","10","6","4","0","7","3","4","0","5","2","3","0","5","4","1","0"
"2023","415","NEWBERG","Northwest","","0","10","4","6","0","8","4","4","0","5","3","2","0","5","1","4","0"
"2023","2171","Denison University","North Coast","","0","10","7","3","0","8","6","2","0","5","3","2","0","5","4","1","0"
"2023","12","Arizona","Pac-12","","8.7","13","10","3","0","9","7","2","0","6","5","1","0","6","4","2","0"
"2023","2170","Delta State","Gulf South","","0","12","10","2","0","10","8","2","0","7","5","2","0","5","5","0","0"
"2023","2155","Cornell College (IA)","Midwest","","0","10","6","4","0","9","6","3","0","5","3","2","0","5","3","2","0"
"2023","2743","Wisconsin-Stevens Pt","Wisconsin","","0","10","1","9","0","7","0","7","0","5","1","4","0","5","0","5","0"
"2023","66","Iowa State","Big 12","","8","13","7","6","0","9","6","3","0","7","3","4","0","6","4","2","0"
"2023","328","Utah State","Mountain West","Mountain","6.3","13","6","7","0","8","4","4","0","6","3","3","0","6","3","3","0"
"2023","246","Juniata College","Landmark Conference","","0","10","1","9","0","2","0","2","0","5","1","4","0","5","0","5","0"
"2023","210","Millersville","Pennsylvania State Athletic","Eastern","0","11","3","8","0","10","2","8","0","6","2","4","0","5","1","4","0"
"2023","374","St John Fisher University","Empire 8","","0","10","5","5","0","6","2","4","0","5","3","2","0","5","2","3","0"
"2023","2560","Shorter","Gulf South","","0","11","3","8","0","8","1","7","0","6","3","3","0","4","0","4","0"
"2023","265","Washington State","Pac-12","","5.6","12","5","7","0","9","2","7","0","6","4","2","0","6","1","5","0"
"2023","2655","Tulane","American Athletic","","9.9","14","11","3","0","9","8","1","0","8","6","2","0","5","5","0","0"
"2023","2222","Ferris State","GLIAC","","0.2","11","8","3","0","7","5","2","0","5","5","0","0","6","3","3","0"
"2023","2438","Nebraska-Kearney","Mid America","","0","11","3","8","0","10","2","8","0","5","3","2","0","6","0","6","0"
"2023","2448","North Carolina A&T","CAA","","0.5","11","1","10","0","8","0","8","0","5","0","5","0","6","1","5","0"
"2023","256","James Madison","Sun Belt","East","9.7","13","11","2","0","8","7","1","0","6","5","1","0","6","6","0","0"
"2023","2623","Missouri State","MVFC","","4.6","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0"
"2023","2741","Wisconsin-Lutheran","NACC","","0","10","4","6","0","8","4","4","0","5","3","2","0","5","1","4","0"
"2023","2619","Stony Brook","CAA","","0.6","10","0","10","0","8","0","8","0","5","0","5","0","5","0","5","0"
"2023","2329","Lehigh","Patriot","","2.4","11","2","9","0","6","1","5","0","5","0","5","0","6","2","4","0"
"2023","2045","Austin","American Southwest","","0","10","1","9","0","7","0","7","0","4","0","4","0","6","1","5","0"
"2023","2744","Wisconsin-Stout","Wisconsin","","0","10","4","6","0","7","2","5","0","5","2","3","0","4","1","3","0"
"2023","2166","Davidson","Pioneer","","6.9","11","7","4","0","8","6","2","0","6","4","2","0","5","3","2","0"
"2023","2974","Shepherd","Pennsylvania State Athletic","Eastern","0","12","9","3","0","10","8","2","0","6","5","1","0","6","4","2","0"
"2023","290","Georgia Southern","Sun Belt","East","4.9","13","6","7","0","8","3","5","0","6","5","1","0","6","1","5","0"
"2023","112","Tufts","NESCAC","","0","9","6","3","0","9","6","3","0","4","4","0","0","5","2","3","0"
"2023","326","Texas State","Sun Belt","West","8.5","13","8","5","0","8","4","4","0","6","5","1","0","6","2","4","0"
"2023","295","Old Dominion","Sun Belt","East","5.4","13","6","7","0","8","5","3","0","6","4","2","0","6","2","4","0"
"2023","548","Lagrange College","USA South","","0","9","0","9","0","7","0","7","0","5","0","5","0","4","0","4","0"
"2023","33","Colby College","NESCAC","","0","9","3","6","0","9","3","6","0","5","1","4","0","4","2","2","0"
"2023","402","Worcester St","MSCAC","","0","10","1","9","0","8","1","7","0","5","1","4","0","5","0","5","0"
"2023","2273","Hillsdale","Great Midwest Athletic","","0","11","6","5","0","8","5","3","0","5","4","1","0","5","1","4","0"
"2023","2382","Mercer","Southern","","8.8","13","9","4","0","8","6","2","0","6","5","1","0","6","3","3","0"
"2023","2940","Livingstone","CIAA","Southern","0","10","4","6","0","8","4","4","0","5","3","2","0","5","1","4","0"
"2023","68","Boise State","Mountain West","Mountain","9.1","14","8","6","0","9","7","2","0","6","5","1","0","7","3","4","0"
"2023","2175","Dickinson (PA)","Centennial","","0","10","6","4","0","6","3","3","0","6","3","3","0","4","3","1","0"
"2023","2849","Westminster (PA)","Presidents'","","0","10","6","4","0","10","6","4","0","5","4","1","0","5","2","3","0"
"2023","162","Hamline University","Minnesota","","0","10","4","6","0","8","2","6","0","5","2","3","0","5","2","3","0"
"2023","2403","Missouri Southern State","Mid America","","0","11","5","6","0","10","4","6","0","6","2","4","0","5","3","2","0"
"2023","2198","Eastern Kentucky","UAC","","4.5","11","5","6","0","6","4","2","0","5","3","2","0","6","2","4","0"
"2023","30","USC","Pac-12","","6.3","13","8","5","0","9","5","4","0","7","4","3","0","5","3","2","0"
"2023","70","Idaho","Big Sky","","8.4","13","9","4","0","8","6","2","0","6","4","2","0","7","5","2","0"
"2023","2206","Edward Waters","SIAC","East","0","10","6","4","0","8","5","3","0","6","4","2","0","4","2","2","0"
"2023","128","Northern Michigan","GLIAC","","0","11","0","11","0","6","0","6","0","6","0","6","0","5","0","5","0"
"2023","2229","Florida International","Conference USA","","3.2","12","4","8","0","8","1","7","0","6","2","4","0","6","2","4","0"
"2023","2120","Central Washington","Lone Star","","0","13","9","4","0","8","7","1","0","4","3","1","0","9","6","3","0"
"2023","86","Rose-Hulman","Heartland","","0","10","7","3","0","7","6","1","0","5","3","2","0","5","4","1","0"
"2023","301","San Diego","Pioneer","","5.9","11","4","7","0","8","4","4","0","6","2","4","0","5","2","3","0"
"2023","2553","Sewanee","Southern Athletic","","0","10","3","7","0","8","2","6","0","5","1","4","0","5","2","3","0"
"2023","276","Marshall","Sun Belt","East","6.2","13","6","7","0","8","3","5","0","6","5","1","0","6","1","5","0"
"2023","2249","Glenville State","Mountain East","","0","11","6","4","1","10","5","4","1","5","4","1","0","6","2","3","1"
"2023","2094","California Lutheran University","So. Cal.","","0","10","3","7","0","8","2","6","0","5","3","2","0","5","0","5","0"
"2023","336","Wesleyan University (CT)","NESCAC","","0","9","6","3","0","9","6","3","0","5","4","1","0","4","2","2","0"
"2023","196","Northeastern State","Mid America","","0","11","1","10","0","10","0","10","0","6","0","6","0","5","1","4","0"
"2023","2043","Augustana University (SD)","Northern Sun","South","0","13","11","2","0","11","10","1","0","6","6","0","0","7","5","2","0"
"2023","2237","Fort Lewis","Rocky Mountain","","0","11","0","11","0","9","0","9","0","5","0","5","0","4","0","4","0"
"2023","2771","Merrimack","NEC","","4.1","11","5","6","0","7","4","3","0","5","3","2","0","6","2","4","0"
"2023","2050","Ball State","Mid-American","West","5.7","12","4","8","0","8","3","5","0","6","3","3","0","6","1","5","0"
"2023","113","Massachusetts","FBS Independents","","4.2","12","3","9","0","2","1","1","0","6","1","5","0","6","2","4","0"
"2023","2013","Albany State GA","SIAC","East","0","11","6","5","0","9","6","3","0","4","2","2","0","4","1","3","0"
"2023","2401","Mississippi College","Gulf South","","0","10","3","7","0","8","2","6","0","4","1","3","0","5","1","4","0"
"2023","2698","West Georgia","Gulf South","","0","10","6","4","0","8","5","3","0","5","4","1","0","4","2","2","0"
"2023","36","Colorado State","Mountain West","Mountain","4.6","12","5","7","0","8","3","5","0","6","4","2","0","6","1","5","0"
"2023","304","Idaho State","Big Sky","","1","11","3","8","0","8","3","5","0","5","2","3","0","6","1","5","0"
"2023","2335","Liberty","Conference USA","","12.8","14","13","1","0","9","9","0","0","8","8","0","0","5","5","0","0"
"2023","291","Methodist","USA South","","0","10","2","8","0","7","2","5","0","5","2","3","0","5","0","5","0"
"2023","124","Augsburg","Minnesota","","0","10","6","4","0","8","4","4","0","6","2","4","0","4","4","0","0"
"2023","171","Columbia","Ivy","","3.6","10","3","7","0","7","1","6","0","5","2","3","0","5","1","4","0"
"2023","2015","Albright","Mid Atlantic","","0","10","0","10","0","9","0","9","0","5","0","5","0","4","0","4","0"
"2023","81","Springfield","NEWMAC","","0","11","9","2","0","6","6","0","0","6","5","1","0","5","4","1","0"
"2023","354","Olivet College","Michigan","","0","10","4","6","0","6","2","4","0","5","2","3","0","5","2","3","0"
"2023","2341","Long Island University","NEC","","3.4","11","4","7","0","7","4","3","0","3","1","2","0","7","2","5","0"
"2023","153","North Carolina","ACC","Coastal","6.9","13","8","5","0","8","4","4","0","7","6","1","0","4","1","3","0"
"2023","43","Yale","Ivy","","7.9","10","7","3","0","7","5","2","0","7","4","3","0","3","3","0","0"
"2023","390","Utica","Empire 8","","0","10","8","2","0","6","4","2","0","5","5","0","0","5","3","2","0"
"2023","424","Capital","Ohio","","0","10","1","9","0","9","1","8","0","5","1","4","0","5","0","5","0"
"2023","2509","Purdue","Big Ten","West","5.2","12","4","8","0","9","3","6","0","7","3","4","0","5","1","4","0"
"2023","2803","Bryant","Big South-OVC","","4.3","11","6","5","0","6","4","2","0","5","3","2","0","6","3","3","0"
"2023","411","Chapman","So. Cal.","","0","11","6","4","1","8","6","2","0","6","4","2","0","5","2","2","1"
"2023","8","Arkansas","SEC","West","5.5","12","4","8","0","8","1","7","0","6","2","4","0","4","1","3","0"
"2023","98","Western Kentucky","Conference USA","","6.2","13","8","5","0","8","5","3","0","6","4","2","0","6","3","3","0"
"2023","2572","Southern Miss","Sun Belt","West","4.1","12","3","9","0","8","2","6","0","6","2","4","0","6","1","5","0"
"2023","2740","Wisconsin-Lacrosse","Wisconsin","","0","13","11","2","0","7","7","0","0","7","5","2","0","5","5","0","0"
"2023","391","Oberlin","North Coast","","0","10","1","9","0","8","0","8","0","5","1","4","0","5","0","5","0"
"2023","344","Mississippi State","SEC","West","4.8","12","5","7","0","8","1","7","0","8","4","4","0","4","1","3","0"
"2023","9","Arizona State","Pac-12","","3.6","12","3","9","0","9","2","7","0","8","2","6","0","4","1","3","0"
"2023","2405","Monmouth","CAA","","5.5","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0"
"2023","266","Beloit","Midwest","","0","10","2","8","0","9","1","8","0","6","1","5","0","4","1","3","0"
"2023","2528","Rensselaer","Liberty League","","0","10","7","3","0","6","3","3","0","5","4","1","0","5","3","2","0"
"2023","2751","Wyoming","Mountain West","Mountain","7.3","13","9","4","0","8","5","3","0","7","7","0","0","5","1","4","0"
"2023","2876","Lincoln (MO)","Independent DII","","0","11","0","11","0","0","0","0","0","6","0","6","0","5","0","5","0"
"2023","2600","Saint John's (MN)","Minnesota","","0","10","8","2","0","8","7","1","0","5","5","0","0","5","3","2","0"
"2023","2643","The Citadel","Southern","","1.5","11","0","11","0","8","0","8","0","5","0","5","0","6","0","6","0"
"2023","2964","Central College","American Rivers","","0","10","8","2","0","8","6","2","0","4","3","1","0","6","5","1","0"
"2023","2747","Wofford","Southern","","3","11","2","9","0","8","2","6","0","5","1","4","0","6","1","5","0"
"2023","2393","Middle Tennessee","Conference USA","","4.6","12","4","8","0","8","3","5","0","6","4","2","0","6","0","6","0"
"2023","193","Miami (OH)","Mid-American","East","9","14","11","3","0","9","8","1","0","5","4","1","0","7","6","1","0"
