"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2020","97","Louisville","ACC","Atlantic","5.5","11","4","7","0","10","3","7","0","6","4","2","0","5","0","5","0"
"2020","149","Montana","Big Sky","","0","2","2","0","0","1","1","0","0","2","2","0","0","0","0","0","0"
"2020","2614","Saint Vincent","Presidents'","","0","4","2","2","0","4","2","2","0","2","1","1","0","2","1","1","0"
"2020","322","Lafayette","Patriot","South","0","3","2","1","0","3","2","1","0","2","2","0","0","1","0","1","0"
"2020","2405","Monmouth","Big South","","0","4","3","1","0","3","3","0","0","2","2","0","0","2","1","1","0"
"2020","2623","Missouri State","MVFC","","0","10","5","5","0","7","5","2","0","4","2","2","0","6","3","3","0"
"2020","2336","Limestone","South Atlantic","","0","4","1","3","0","3","1","2","0","2","1","1","0","2","0","2","0"
"2020","2025","Angelo State","Lone Star","","0","2","1","1","0","0","0","0","0","0","0","0","0","2","1","1","0"
"2020","194","Ohio State","Big Ten","East","6.9","8","7","1","0","6","6","0","0","3","3","0","0","2","2","0","0"
"2020","2171","Denison University","North Coast","","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0"
"2020","2771","Merrimack","NEC","","0","3","0","3","0","3","0","3","0","1","0","1","0","2","0","2","0"
"2020","2579","South Carolina","SEC","East","2.7","10","2","8","0","10","2","8","0","5","1","4","0","5","1","4","0"
"2020","2197","Eastern Illinois","OVC","","0","6","1","5","0","6","1","5","0","3","1","2","0","3","0","3","0"
"2020","2464","Northern Arizona","Big Sky","","0","5","3","2","0","5","3","2","0","2","2","0","0","3","1","2","0"
"2020","155","North Dakota","MVFC","","0","7","5","2","0","6","5","1","0","4","4","0","0","3","1","2","0"
"2020","2911","William Jewell","Great Lakes","","0","3","0","3","0","3","0","3","0","2","0","2","0","1","0","1","0"
"2020","354","Olivet College","Michigan","","0","4","1","3","0","4","1","3","0","3","1","2","0","1","0","1","0"
"2020","275","Wisconsin","Big Ten","West","4.8","7","4","3","0","6","3","3","0","3","2","1","0","3","1","2","0"
"2020","233","South Dakota","MVFC","","0","4","1","3","0","4","1","3","0","1","0","1","0","3","1","2","0"
"2020","2524","Rockford","NACC","","0","4","1","3","0","4","1","3","0","2","1","1","0","2","0","2","0"
"2020","351","Wingate","South Atlantic","","0","4","2","2","0","3","1","2","0","2","1","1","0","2","1","1","0"
"2020","241","McMurry","American Southwest","","0","5","2","3","0","4","1","3","0","2","1","1","0","2","0","2","0"
"2020","2148","Concord University","Mountain East","","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0"
"2020","583","Northwestern (MN)","Upper Midwest","","0","2","1","1","0","1","1","0","0","1","1","0","0","1","0","1","0"
"2020","2257","Greenville","Upper Midwest","","0","4","1","3","0","1","0","1","0","1","1","0","0","3","0","3","0"
"2020","2553","Sewanee","Southern Athletic","","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"2020","2560","Shorter","Gulf South","","0","4","2","2","0","0","0","0","0","2","1","1","0","2","1","1","0"
"2020","2074","Bluffton","Heartland","","0","7","3","4","0","7","3","4","0","4","2","2","0","3","1","2","0"
"2020","2371","Mary Hardin-Baylor","American Southwest","","0","5","5","0","0","4","4","0","0","2","2","0","0","3","3","0","0"
"2020","2447","Nicholls","Southland","","0","7","4","3","0","6","3","3","0","4","3","1","0","3","1","2","0"
"2020","254","Utah","Pac-12","South","3.7","5","3","2","0","5","3","2","0","3","2","1","0","2","1","1","0"
"2020","2508","Puget Sound","Northwest","","0","4","2","2","0","4","2","2","0","2","1","1","0","2","1","1","0"
"2020","2506","Presbyterian","Pioneer","","0","7","4","3","0","6","4","2","0","3","2","1","0","4","2","2","0"
"2020","309","Louisiana","Sun Belt","East","7.1","11","10","1","0","8","7","1","0","4","3","1","0","6","6","0","0"
"2020","2838","Tiffin","Great Midwest Athletic","","0","5","5","0","0","5","5","0","0","2","2","0","0","3","3","0","0"
"2020","66","Iowa State","Big 12","","8.7","12","9","3","0","10","8","2","0","6","5","1","0","4","3","1","0"
"2020","84","Indiana","Big Ten","East","4.4","8","6","2","0","7","6","1","0","3","3","0","0","4","3","1","0"
"2020","2751","Wyoming","Mountain West","Mountain","3.1","6","2","4","0","6","2","4","0","2","1","1","0","4","1","3","0"
"2020","2970","William Paterson","New Jersey","","0","1","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0"
"2020","2256","Greensboro College","USA South","","0","3","1","2","0","2","0","2","0","1","0","1","0","2","1","1","0"
"2020","2335","Liberty","FBS Independents","","8.1","11","10","1","0","0","0","0","0","6","6","0","0","4","3","1","0"
"2020","2395","Midwestern State","Lone Star","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2020","221","Pittsburgh","ACC","Coastal","6.1","11","6","5","0","10","5","5","0","6","4","2","0","5","2","3","0"
"2020","2194","East Texas Baptist University","American Southwest","","0","5","3","2","0","4","3","1","0","3","2","1","0","1","1","0","0"
"2020","2571","South Dakota State","MVFC","","0","10","8","2","0","7","6","1","0","5","5","0","0","4","3","1","0"
"2020","2006","Akron","Mid-American","East","1.8","6","1","5","0","6","1","5","0","3","1","2","0","3","0","3","0"
"2020","2439","UNLV","Mountain West","West","0.6","6","0","6","0","6","0","6","0","3","0","3","0","3","0","3","0"
"2020","93","Murray State","OVC","","0","7","5","2","0","7","5","2","0","4","3","1","0","3","2","1","0"
"2020","62","Hawai'i","Mountain West","West","4.1","9","5","4","0","8","4","4","0","4","3","1","0","4","1","3","0"
"2020","21","San Diego State","Mountain West","West","5.5","8","4","4","0","6","4","2","0","4","3","1","0","4","1","3","0"
"2020","388","Lebanon Valley","Mid Atlantic","","0","2","2","0","0","2","2","0","0","1","1","0","0","1","1","0","0"
"2020","277","West Virginia","Big 12","","5.2","10","6","4","0","8","4","4","0","5","5","0","0","4","0","4","0"
"2020","2627","Tarleton State","FCS Independents","","1","8","5","3","0","2","1","1","0","6","3","3","0","1","1","0","0"
"2020","2757","Berry College","Southern Athletic","","0","4","4","0","0","4","4","0","0","1","1","0","0","2","2","0","0"
"2020","191","Heidelberg","Ohio","","0","4","4","0","0","4","4","0","0","2","2","0","0","2","2","0","0"
"2020","262","Lake Forest College","Midwest","","0","3","3","0","0","2","2","0","0","2","2","0","0","1","1","0","0"
"2020","2097","Campbell","Big South","","0.3","4","0","4","0","0","0","0","0","0","0","0","0","4","0","4","0"
"2020","2816","McKendree","Great Lakes","","0","2","1","1","0","2","1","1","0","1","1","0","0","1","0","1","0"
"2020","2141","Coe College","American Rivers","","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","0"
"2020","2116","UCF","American Athletic","East","6.4","10","6","4","0","8","5","3","0","4","2","2","0","5","4","1","0"
"2020","338","Kennesaw State","Big South","","0","5","4","1","0","3","2","1","0","4","4","0","0","1","0","1","0"
"2020","2230","Fordham","Patriot","North","0","3","2","1","0","3","2","1","0","1","1","0","0","2","1","1","0"
"2020","366","Ferrum","Old Dominion","","0","5","2","3","0","4","1","3","0","2","0","2","0","3","2","1","0"
"2020","13","Cal Poly","Big Sky","","0","3","0","3","0","3","0","3","0","1","0","1","0","2","0","2","0"
"2020","57","Florida","SEC","East","8","12","8","4","0","11","8","3","0","5","4","1","0","4","3","1","0"
"2020","231","Furman","Southern","","0","7","3","4","0","7","3","4","0","3","2","1","0","4","1","3","0"
"2020","153","North Carolina","ACC","Coastal","8.6","12","8","4","0","10","7","3","0","6","5","1","0","5","3","2","0"
"2020","2741","Wisconsin-Lutheran","NACC","","0","3","1","2","0","3","1","2","0","2","1","1","0","1","0","1","0"
"2020","24","Stanford","Pac-12","North","1.6","6","4","2","0","6","4","2","0","1","0","1","0","5","4","1","0"
"2020","2653","Troy","Sun Belt","East","5.4","11","5","6","0","7","3","4","0","5","2","3","0","6","3","3","0"
"2020","2419","Mount St. Joseph","Heartland","","0","6","5","1","0","6","5","1","0","3","2","1","0","3","3","0","0"
"2020","238","Vanderbilt","SEC","East","1.1","9","0","9","0","9","0","9","0","5","0","5","0","4","0","4","0"
"2020","286","North Carolina Wesleyan","USA South","","0","3","0","3","0","3","0","3","0","2","0","2","0","1","0","1","0"
"2020","2810","Hardin-Simmons","American Southwest","","0","5","4","1","0","5","4","1","0","3","2","1","0","2","2","0","0"
"2020","127","Michigan State","Big Ten","East","2.6","7","2","5","0","7","2","5","0","4","1","3","0","3","1","2","0"
"2020","2341","Long Island University","NEC","","0","4","2","2","0","4","2","2","0","2","2","0","0","2","0","2","0"
"2020","2050","Ball State","Mid-American","West","5.3","8","7","1","0","7","6","1","0","3","3","0","0","3","2","1","0"
"2020","2191","East Central (OK)","Great American","","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
"2020","146","Grove City College","Presidents'","","0","4","2","2","0","4","2","2","0","2","1","1","0","2","1","1","0"
"2020","426","University of Mount Union","Ohio","","0","3","3","0","0","3","3","0","0","2","2","0","0","1","1","0","0"
"2020","2842","UVA Wise","South Atlantic","","0","3","1","2","0","3","1","2","0","1","0","1","0","2","1","1","0"
"2020","290","Georgia Southern","Sun Belt","West","10","13","8","5","0","8","4","4","0","7","6","1","0","5","1","4","0"
"2020","2704","West Texas A&M","Lone Star","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2020","164","Rutgers","Big Ten","East","2","9","3","6","0","9","3","6","0","5","0","5","0","4","3","1","0"
"2020","151","East Carolina","American Athletic","East","3.9","9","3","6","0","8","3","5","0","4","1","3","0","5","2","3","0"
"2020","2316","Kentucky Wesleyan","Great Midwest Athletic","","0","5","1","4","0","5","1","4","0","2","0","2","0","3","1","2","0"
"2020","6","South Alabama","Sun Belt","East","3.9","11","4","7","0","8","3","5","0","6","2","4","0","5","2","3","0"
"2020","2373","Maryville College (TN)","USA South","","0","2","0","2","0","2","0","2","0","1","0","1","0","1","0","1","0"
"2020","2199","Eastern Michigan","Mid-American","West","2.5","6","2","4","0","6","2","4","0","3","1","2","0","3","1","2","0"
"2020","190","Defiance College","Heartland","","0","7","2","5","0","7","2","5","0","3","2","1","0","4","0","4","0"
"2020","49","Dubuque","American Rivers","","0","1","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0"
"2020","189","Bowling Green","Mid-American","East","0","5","0","5","0","5","0","5","0","2","0","2","0","3","0","3","0"
"2020","75","North Park","CCIW","","0","3","0","3","0","3","0","3","0","1","0","1","0","2","0","2","0"
"2020","2433","UL Monroe","Sun Belt","East","0.1","10","0","10","0","7","0","7","0","5","0","5","0","5","0","5","0"
"2020","2166","Davidson","Pioneer","","0","7","4","3","0","5","4","1","0","2","2","0","0","5","2","3","0"
"2020","2717","Western Carolina","Southern","","0","9","1","8","0","6","1","5","0","2","1","1","0","7","0","7","0"
"2020","324","Coastal Carolina","Sun Belt","West","10.9","12","11","1","0","8","8","0","0","6","6","0","0","5","5","0","0"
"2020","2711","Western Michigan","Mid-American","West","4.6","6","4","2","0","6","4","2","0","3","2","1","0","3","2","1","0"
"2020","3","Birmingham-Southern","Southern Athletic","","0","4","2","2","0","4","2","2","0","2","1","1","0","1","1","0","0"
"2020","59","Georgia Tech","ACC","Coastal","4.2","10","3","7","0","9","3","6","0","6","2","4","0","4","1","3","0"
"2020","356","Illinois","Big Ten","West","2.3","8","2","6","0","8","2","6","0","3","0","3","0","5","2","3","0"
"2020","2636","UTSA","Conference USA","West","6.3","12","7","5","0","6","4","2","0","6","5","1","0","5","2","3","0"
"2020","2399","Minnesota Morris","Upper Midwest","","0","2","0","2","0","2","0","2","0","1","0","1","0","1","0","1","0"
"2020","301","San Diego","Pioneer","","0","6","4","2","0","6","4","2","0","3","2","1","0","3","2","1","0"
"2020","276","Marshall","Conference USA","East","7","10","7","3","0","6","4","2","0","7","5","2","0","2","2","0","0"
"2020","197","Oklahoma State","Big 12","","6.7","11","8","3","0","9","6","3","0","5","4","1","0","5","3","2","0"
"2020","2834","Sul Ross State","American Southwest","","0","5","1","4","0","5","1","4","0","3","1","2","0","2","0","2","0"
"2020","2504","Prairie View A&M","SWAC","West","0","3","2","1","0","3","2","1","0","1","1","0","0","1","0","1","0"
"2020","2224","Findlay","Great Midwest Athletic","","0","6","4","2","0","6","4","2","0","3","2","1","0","3","2","1","0"
"2020","2193","East Tennessee State","Southern","","0","6","4","2","0","6","4","2","0","3","2","1","0","3","2","1","0"
"2020","2241","Gardner-Webb","Big South","","0","4","2","2","0","2","0","2","0","3","2","1","0","1","0","1","0"
"2020","112335","Wheeling","Mountain East","","0","4","2","2","0","4","2","2","0","1","0","1","0","3","2","1","0"
"2020","126","Kalamazoo","Michigan","","0","2","0","2","0","2","0","2","0","1","0","1","0","1","0","1","0"
"2020","96","Kentucky","SEC","East","5.7","11","5","6","0","10","4","6","0","5","3","2","0","5","1","4","0"
"2020","23","San José State","Mountain West","West","5.4","8","7","1","0","7","7","0","0","4","4","0","0","2","2","0","0"
"2020","365","Alfred University","Empire 8","","0","2","1","1","0","2","1","1","0","1","1","0","0","1","0","1","0"
"2020","48","Delaware","CAA","North","0","8","7","1","0","4","4","0","0","3","3","0","0","5","4","1","0"
"2020","2026","App State","Sun Belt","West","8.7","12","9","3","0","8","6","2","0","6","5","1","0","5","3","2","0"
"2020","2980","Ohio Wesleyan","North Coast","","0","3","1","2","0","3","1","2","0","2","0","2","0","1","1","0","0"
"2020","2800","Alma","Michigan","","0","2","1","1","0","2","1","1","0","1","0","1","0","1","1","0","0"
"2020","227","Rhode Island","CAA","North","0","3","2","1","0","3","2","1","0","1","0","1","0","2","2","0","0"
"2020","110254","Davenport","GLIAC","","0","2","2","0","0","0","0","0","0","1","1","0","0","1","1","0","0"
"2020","2532","Salisbury","New Jersey","","0","2","2","0","0","1","1","0","0","1","1","0","0","0","0","0","0"
"2020","2818","Montclair State","New Jersey","","0","3","2","1","0","2","2","0","0","2","1","1","0","1","1","0","0"
"2020","2707","West Virginia State","Mountain East","","0","4","2","2","0","4","2","2","0","2","1","1","0","2","1","1","0"
"2020","2682","Walsh","Great Midwest Athletic","","0","5","1","4","0","5","1","4","0","3","0","3","0","2","1","1","0"
"2020","2426","Navy","American Athletic","West","4.7","10","3","7","0","7","3","4","0","5","1","4","0","4","2","2","0"
"2020","2277","Houston Christian","Southland","","0.1","4","1","3","0","0","0","0","0","0","0","0","0","4","1","3","0"
"2020","2044","Aurora","NACC","","0","3","3","0","0","3","3","0","0","1","1","0","0","2","2","0","0"
"2020","2634","Tennessee State","OVC","","0","7","2","5","0","7","2","5","0","4","2","2","0","3","0","3","0"
"2020","2502","Portland State","Big Sky","","0","1","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0"
"2020","2733","Wilmington (OH)","Ohio","","0","4","2","2","0","4","2","2","0","2","1","1","0","2","1","1","0"
"2020","2747","Wofford","Southern","","0","5","1","4","0","5","1","4","0","3","1","2","0","2","0","2","0"
"2020","2169","Delaware State","MEAC","North","0","5","2","3","0","4","2","2","0","3","1","2","0","2","1","1","0"
"2020","2206","Edward Waters","SIAC","","0","3","1","2","0","0","0","0","0","1","1","0","0","2","0","2","0"
"2020","2107","Catawba","South Atlantic","","0","2","0","2","0","2","0","2","0","1","0","1","0","1","0","1","0"
"2020","9","Arizona State","Pac-12","South","2.7","4","2","2","0","4","2","2","0","1","0","1","0","3","2","1","0"
"2020","2628","TCU","Big 12","","6.2","10","6","4","0","9","5","4","0","6","3","3","0","4","3","1","0"
"2020","2232","Fort Valley State","SIAC","East","0","2","2","0","0","0","0","0","0","0","0","0","0","2","2","0","0"
"2020","2714","Western Colorado","Rocky Mountain","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2020","167","New Mexico","Mountain West","Mountain","2.3","7","2","5","0","7","2","5","0","4","2","2","0","3","0","3","0"
"2020","160","New Hampshire","CAA","North","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","0"
"2020","2729","William & Mary","CAA","South","0","3","1","2","0","3","1","2","0","2","1","1","0","1","0","1","0"
"2020","331","Eastern Washington","Big Sky","","0","7","5","2","0","6","5","1","0","3","3","0","0","4","2","2","0"
"2020","390","Utica","Empire 8","","0","2","1","1","0","2","1","1","0","1","1","0","0","1","0","1","0"
"2020","204","Oregon State","Pac-12","North","2.1","7","2","5","0","7","2","5","0","5","2","3","0","2","0","2","0"
"2020","317","Marietta","Ohio","","0","4","2","2","0","4","2","2","0","2","2","0","0","2","0","2","0"
"2020","2486","Pacific Lutheran","Northwest","","0","4","0","4","0","4","0","4","0","2","0","2","0","2","0","2","0"
"2020","2400","Mississippi Valley State","SWAC","East","0","4","1","3","0","4","1","3","0","2","1","1","0","2","0","2","0"
"2020","2117","Central Michigan","Mid-American","West","2.7","6","3","3","0","6","3","3","0","3","1","2","0","3","2","1","0"
"2020","2460","Northern Iowa","MVFC","","0","7","3","4","0","7","3","4","0","4","1","3","0","3","2","1","0"
"2020","2382","Mercer","Southern","","0","11","5","6","0","8","5","3","0","5","4","1","0","6","1","5","0"
"2020","2453","North Alabama","Big South","","0","4","0","4","0","0","0","0","0","1","0","1","0","3","0","3","0"
"2020","2023","Anderson (IN)","Heartland","","0","5","1","4","0","5","1","4","0","2","1","1","0","3","0","3","0"
"2020","258","Virginia","ACC","Coastal","4.3","10","5","5","0","9","4","5","0","6","5","1","0","4","0","4","0"
"2020","2128","University Of Charleston (WV)","Mountain East","","0","3","3","0","0","3","3","0","0","3","3","0","0","0","0","0","0"
"2020","2633","Tennessee","SEC","East","3.3","10","3","7","0","10","3","7","0","5","1","4","0","5","2","3","0"
"2020","2678","VMI","Southern","","0","8","6","2","0","7","6","1","0","4","3","1","0","4","3","1","0"
"2020","433","Westminster College (MO)","Upper Midwest","","0","3","2","1","0","1","1","0","0","2","1","1","0","0","0","0","0"
"2020","2032","Arkansas State","Sun Belt","East","4.7","11","4","7","0","8","2","6","0","5","3","2","0","6","1","5","0"
"2020","2046","Austin Peay","OVC","","0","9","4","5","0","6","4","2","0","3","2","1","0","5","2","3","0"
"2020","302","UC Davis","Big Sky","","0","5","3","2","0","5","3","2","0","3","2","1","0","2","1","1","0"
"2020","2916","Incarnate Word","Southland","","0","6","3","3","0","6","3","3","0","3","1","2","0","3","2","1","0"
"2020","2938","Huntingdon College (AL)","USA South","","0","3","2","1","0","3","2","1","0","2","2","0","0","1","0","1","0"
"2020","2258","Guilford College","Old Dominion","","0","4","0","4","0","4","0","4","0","2","0","2","0","2","0","2","0"
"2020","2292","Indianapolis","Great Lakes","","0","2","2","0","0","2","2","0","0","1","1","0","0","1","1","0","0"
"2020","2546","Southeast Missouri State","OVC","","0","8","4","4","0","7","4","3","0","3","1","2","0","5","3","2","0"
"2020","68","Boise State","Mountain West","Mountain","4.7","7","5","2","0","6","5","1","0","3","2","1","0","3","3","0","0"
"2020","359","Otterbein","Ohio","","0","4","1","3","0","4","1","3","0","2","0","2","0","2","1","1","0"
"2020","2385","Mercyhurst","Pennsylvania State Athletic","Western","0","2","0","2","0","2","0","2","0","0","0","0","0","2","0","2","0"
"2020","386","Trinity University TX","Southern Athletic","","0","4","3","1","0","3","2","1","0","2","1","1","0","1","1","0","0"
"2020","2402","Missouri S&T","Great Lakes","","0","3","2","1","0","3","2","1","0","2","1","1","0","1","1","0","0"
"2020","2630","UT Martin","OVC","","0","7","3","4","0","7","3","4","0","4","2","2","0","3","1","2","0"
"2020","67","Luther","American Rivers","","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","0"
"2020","2233","Franklin","Heartland","","0","7","4","3","0","7","4","3","0","4","2","2","0","3","2","1","0"
"2020","2686","Washington & Jefferson","Presidents'","","0","4","3","1","0","4","3","1","0","1","1","0","0","3","2","1","0"
"2020","2692","Weber State","Big Sky","","0","6","5","1","0","5","5","0","0","4","3","1","0","2","2","0","0"
"2020","2535","Samford","Southern","","0","7","4","3","0","7","4","3","0","4","3","1","0","3","1","2","0"
"2020","2849","Westminster (PA)","Presidents'","","0","5","5","0","0","5","5","0","0","3","3","0","0","2","2","0","0"
"2020","6845","Nebraska Wesleyan","American Rivers","","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"2020","111674","Reading","Mid Atlantic","","0","3","0","3","0","3","0","3","0","1","0","1","0","2","0","2","0"
"2020","264","Washington","Pac-12","North","2.6","4","3","1","0","4","3","1","0","4","3","1","0","0","0","0","0"
"2020","2287","Illinois State","MVFC","","0","4","1","3","0","4","1","3","0","2","1","1","0","2","0","2","0"
"2020","2440","Nevada","Mountain West","West","5","9","7","2","0","8","6","2","0","4","4","0","0","4","2","2","0"
"2020","2545","SE Louisiana","Southland","","0","7","4","3","0","6","4","2","0","3","3","0","0","4","1","3","0"
"2020","2699","West Liberty","Mountain East","","0","4","2","2","0","4","2","2","0","1","0","1","0","3","2","1","0"
"2020","2974","Shepherd","Pennsylvania State Athletic","Eastern","0","1","1","0","0","1","1","0","0","1","1","0","0","0","0","0","0"
"2020","196","Northeastern State","Mid America","","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0"
"2020","2758","Howard Payne","American Southwest","","0","5","2","3","0","5","2","3","0","3","1","2","0","2","1","1","0"
"2020","2564","Simpson College (IA)","American Rivers","","0","1","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0"
"2020","2042","Augustana (IL)","CCIW","","0","3","1","2","0","3","1","2","0","2","0","2","0","1","1","0","0"
"2020","99","LSU","SEC","West","3.1","10","5","5","0","10","5","5","0","5","2","3","0","5","3","2","0"
"2020","152","NC State","ACC","Atlantic","6.2","12","8","4","0","10","7","3","0","6","5","1","0","5","3","2","0"
"2020","2721","Whitworth","Northwest","","0","4","4","0","0","4","4","0","0","2","2","0","0","2","2","0","0"
"2020","297","Hampden-Sydney","Old Dominion","","0","5","4","1","0","4","3","1","0","3","2","1","0","2","2","0","0"
"2020","2369","Mars Hill","South Atlantic","","0","3","1","2","0","3","1","2","0","2","0","2","0","1","1","0","0"
"2020","2845","Waynesburg","Presidents'","","0","5","0","5","0","5","0","5","0","3","0","3","0","2","0","2","0"
"2020","2302","John Carroll University","Ohio","","0","3","2","1","0","3","2","1","0","2","2","0","0","1","0","1","0"
"2020","249","North Texas","Conference USA","West","4.2","10","4","6","0","7","3","4","0","6","2","4","0","3","2","1","0"
"2020","2529","Sacred Heart","NEC","","0","4","2","2","0","3","2","1","0","2","2","0","0","2","0","2","0"
"2020","2635","Tennessee Tech","OVC","","0","7","2","5","0","7","2","5","0","3","2","1","0","4","0","4","0"
"2020","2466","Northwestern State","Southland","","0","6","1","5","0","6","1","5","0","3","0","3","0","3","1","2","0"
"2020","2429","Charlotte","Conference USA","East","2.2","6","2","4","0","4","2","2","0","2","1","1","0","4","1","3","0"
"2020","12","Arizona","Pac-12","South","0.5","5","0","5","0","5","0","5","0","3","0","3","0","2","0","2","0"
"2020","332","Muskingum University","Ohio","","0","2","0","2","0","2","0","2","0","1","0","1","0","1","0","1","0"
"2020","242","Rice","Conference USA","West","2.6","5","2","3","0","5","2","3","0","2","0","2","0","3","2","1","0"
"2020","2913","Brevard College","USA South","","0","5","4","1","0","5","4","1","0","2","2","0","0","3","2","1","0"
"2020","8","Arkansas","SEC","West","5.9","10","3","7","0","10","3","7","0","5","2","3","0","5","1","4","0"
"2020","409","Concordia-Wisconsin","NACC","","0","5","3","2","0","4","2","2","0","3","3","0","0","2","0","2","0"
"2020","256","James Madison","CAA","South","0","8","7","1","0","3","3","0","0","5","5","0","0","3","2","1","0"
"2020","2969","Misericordia","Mid Atlantic","","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","0"
"2020","2047","Averett","USA South","","0","3","1","2","0","3","1","2","0","1","0","1","0","2","1","1","0"
"2020","2237","Fort Lewis","Rocky Mountain","","0","2","0","2","0","1","0","1","0","0","0","0","0","2","0","2","0"
"2020","218","Temple","American Athletic","East","1","7","1","6","0","7","1","6","0","3","1","2","0","4","0","4","0"
"2020","52","Florida State","ACC","Atlantic","3.2","9","3","6","0","8","2","6","0","5","3","2","0","4","0","4","0"
"2020","2534","Sam Houston","Southland","","0","10","10","0","0","6","6","0","0","6","6","0","0","3","3","0","0"
"2020","2871","Kean","New Jersey","","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","0"
"2020","2681","Wagner","NEC","","0","2","0","2","0","2","0","2","0","1","0","1","0","1","0","1","0"
"2020","304","Idaho State","Big Sky","","0","6","2","4","0","6","2","4","0","3","1","2","0","3","1","2","0"
"2020","2286","Illinois College","Midwest","","0","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","0"
"2020","2084","Buffalo","Mid-American","East","6.1","7","6","1","0","6","5","1","0","3","3","0","0","2","2","0","0"
"2020","2444","Newberry","South Atlantic","","0","6","5","1","0","4","3","1","0","4","3","1","0","2","2","0","0"
"2020","2000","Abilene Christian","Southland","","0.4","6","1","5","0","1","0","1","0","1","0","1","0","4","1","3","0"
"2020","154","Wake Forest","ACC","Atlantic","4.7","9","4","5","0","7","3","4","0","4","3","1","0","4","1","3","0"
"2020","2755","Grambling","SWAC","West","0","4","0","4","0","4","0","4","0","2","0","2","0","0","0","0","0"
"2020","2643","The Citadel","Southern","","0.7","12","2","10","0","8","2","6","0","5","1","4","0","7","1","6","0"
"2020","326","Texas State","Sun Belt","East","2.1","12","2","10","0","8","2","6","0","6","1","5","0","6","1","5","0"
"2020","2198","Eastern Kentucky","OVC","","0","9","3","6","0","0","0","0","0","4","2","2","0","5","1","4","0"
